Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Label,Tenure_Bucket,Total_Addon_Services,Avg_Monthly_Revenue,Extra_Charges_Total,Extra_Charge_Ratio,Refund_Ratio,Is_Long_Term_Contract,Has_Value_Deal,Is_High_Spender,Has_Referrals,Is_Senior,Customer_Category
66612-TEL,Female,38,Yes,Telangana,8,27,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1553.95,0.0,0,688.8,2242.75,Churned,Attitude,Attitude of service provider,1,25-48mo,6,83.06481481481481,688.8,0.307122951733363,0.0,0,1,1,1,0,High-Risk
39181-WES,Male,54,Yes,West Bengal,10,7,No Deal,No,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,0,0.0,1147.0,Stayed,,,0,7-12mo,5,163.85714285714286,0.0,0.0,0.0,0,0,0,1,0,Medium-Risk
97688-TAM,Female,35,Yes,Tamil Nadu,4,29,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0,2391.84,9139.19,Stayed,,,0,25-48mo,5,315.1444827586207,2391.84,0.26171247123651004,0.0,0,0,1,1,0,Loyal
71687-KER,Male,69,Yes,Kerala,4,12,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.5,865.05,0.0,0,1205.6,2070.65,Stayed,,,0,7-12mo,0,172.55416666666667,1205.6,0.5822326322652307,0.0,1,0,0,1,1,Medium-Risk
34524-MAH,Female,57,No,Maharashtra,13,23,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40,3219.48,9200.36,Stayed,,,0,13-24mo,3,400.01565217391305,3259.48,0.35427744131751365,0.003915064193140269,0,1,0,1,0,Loyal
93739-UTT,Female,44,No,Uttar Pradesh,14,6,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,181.65,0.0,0,73.62,255.27,Churned,Competitor,Competitor offered higher download speeds,1,0-6mo,4,42.545,73.62,0.2884005170995417,0.0,0,0,0,1,0,High-Risk
21662-AND,Male,79,Yes,Andhra Pradesh,15,36,No Deal,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.85,3268.05,17.91,0,339.68,3589.82,Stayed,,,0,25-48mo,6,99.71722222222223,339.68,0.09462312873625975,0.0049891080889849625,1,0,0,1,1,Loyal
19096-WES,Female,58,Yes,West Bengal,14,28,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4,0.0,0,172.56,1224.96,Churned,Attitude,Attitude of support person,1,25-48mo,3,43.74857142857143,172.56,0.14086990595611285,0.0,0,1,1,1,0,High-Risk
72489-HAR,Female,73,No,Haryana,11,20,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,7634.25,0.0,0,1270.29,8904.54,Stayed,,,0,13-24mo,6,445.22700000000003,1270.29,0.1426564426685713,0.0,1,0,1,1,1,Premium-Ready
46624-WES,Female,26,Yes,West Bengal,13,27,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,80.2,0.0,0,1.23,81.43,Churned,Price,Lack of affordable download/upload speed,1,25-48mo,2,3.0159259259259263,1.23,0.015104998157927053,0.0,0,1,0,1,0,High-Risk
14078-MAH,Female,28,Yes,Maharashtra,6,18,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0,77.25,141.0,Churned,Price,Long distance charges,1,13-24mo,0,7.833333333333333,77.25,0.5478723404255319,0.0,0,1,0,1,0,High-Risk
34425-ASS,Male,81,No,Assam,0,21,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,2401.05,0.0,0,80.19,2481.24,Stayed,,,0,13-24mo,3,118.1542857142857,80.19,0.0323185181602747,0.0,1,0,0,0,1,Loyal
41236-GUJ,Female,54,No,Gujarat,10,12,Deal 3,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,511.25,0.0,0,346.84,858.09,Stayed,,,0,7-12mo,0,71.50750000000001,346.84,0.40420002563833624,0.0,0,1,0,1,0,Medium-Risk
68369-UTT,Female,76,No,Uttar Pradesh,6,12,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.15,0.0,0,785.85,4735.0,Stayed,,,0,7-12mo,5,394.5833333333333,785.85,0.1659662090813094,0.0,0,0,1,1,1,Loyal
91027-CHH,Male,42,No,Chhattisgarh,4,20,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,2362.1,0.0,0,872.0,3234.1,Churned,Competitor,Competitor had better devices,1,13-24mo,4,161.70499999999998,872.0,0.26962678952413344,0.0,0,0,1,1,0,High-Risk
85993-KAR,Female,42,Yes,Karnataka,11,1,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,70.9,0.0,0,39.81,110.71,Churned,Competitor,Competitor had better devices,1,0-6mo,1,110.71,39.81,0.3595881130882486,0.0,0,1,0,1,0,High-Risk
12999-BIH,Female,52,No,Bihar,5,34,Deal 4,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1152.7,0.0,0,599.28,1751.98,Churned,Attitude,Attitude of service provider,1,25-48mo,3,51.52882352941177,599.28,0.3420586993002203,0.0,0,1,0,1,0,High-Risk
48768-MAD,Female,57,No,Madhya Pradesh,12,26,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,8496.7,0.0,0,3482.64,11979.34,Stayed,,,0,25-48mo,8,460.74384615384616,3482.64,0.2907205238352029,0.0,1,1,1,1,0,Premium-Ready
86994-ODI,Female,55,Yes,Odisha,7,24,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.55,470.2,0.0,0,255.36,725.56,Stayed,,,0,13-24mo,0,30.231666666666666,255.36,0.35194883951706274,0.0,1,0,0,1,0,Loyal
95096-UTT,Male,38,No,Uttar Pradesh,0,32,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,1564.4,0.0,0,148.96,1713.36,Stayed,,,0,25-48mo,2,53.5425,148.96,0.08694028108511931,0.0,0,0,0,0,0,Medium-Risk
71676-GUJ,Female,18,No,Gujarat,3,6,No Deal,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,1847.55,0.0,0,653.2,2500.75,Stayed,,,0,0-6mo,0,416.7916666666667,653.2,0.26120163950814757,0.0,1,0,0,1,0,Medium-Risk
84002-ODI,Male,77,No,Odisha,5,5,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,3694.7,0.0,0,829.95,4524.65,Stayed,,,0,0-6mo,6,904.93,829.95,0.1834285524847226,0.0,1,0,1,1,1,Premium-Ready
66612-KAR,Female,58,Yes,Karnataka,11,18,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,58.0,0.0,0,8.07,66.07,Joined,,,0,13-24mo,0,3.670555555555555,8.07,0.12214318147419405,0.0,0,0,0,1,0,Medium-Risk
32553-TAM,Male,52,No,Tamil Nadu,11,1,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,4017.45,0.0,0,51.23,4068.68,Stayed,,,0,0-6mo,3,4068.68,51.23,0.012591307254441244,0.0,0,0,0,1,0,Medium-Risk
72664-JAM,Female,39,No,Jammu & Kashmir,4,36,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.15,6825.65,0.0,0,109.12,6934.77,Stayed,,,0,25-48mo,8,192.63250000000002,109.12,0.01573520102324951,0.0,1,0,1,1,0,Premium-Ready
78178-UTT,Male,23,Yes,Uttarakhand,6,1,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3,8309.55,0.0,0,204.48,8514.03,Stayed,,,0,0-6mo,8,8514.03,204.48,0.024016828693344983,0.0,1,0,1,1,0,Premium-Ready
31311-PUN,Male,66,Yes,Punjab,9,8,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,605.45,0.0,0,293.79,899.24,Stayed,,,0,7-12mo,4,112.405,293.79,0.32670922112005696,0.0,1,0,0,1,1,Loyal
78389-KER,Female,51,No,Kerala,4,36,Deal 3,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.4,1972.35,0.0,0,1259.82,3232.17,Stayed,,,0,25-48mo,2,89.7825,1259.82,0.389775290284855,0.0,0,1,0,1,0,Medium-Risk
22119-WES,Male,31,Yes,West Bengal,5,5,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,33.7,0.0,0,3.62,37.32,Joined,,,0,0-6mo,0,7.464,3.62,0.0969989281886388,0.0,0,0,0,1,0,Medium-Risk
47077-WES,Female,31,Yes,West Bengal,9,3,Deal 3,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.05,844.45,0.0,0,0.0,844.45,Stayed,,,0,0-6mo,3,281.48333333333335,0.0,0.0,0.0,1,1,0,1,0,Loyal
94522-JHA,Male,77,Yes,Jharkhand,0,25,No Deal,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.3,0.0,0,1158.3,3269.6,Stayed,,,0,25-48mo,5,130.784,1158.3,0.35426351847320775,0.0,1,0,0,0,1,Loyal
53287-MAH,Female,69,Yes,Maharashtra,3,7,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,6205.5,0.0,0,982.52,7188.02,Churned,Attitude,Attitude of support person,1,7-12mo,7,1026.8600000000001,982.52,0.13668854566347893,0.0,1,0,1,1,1,High-Risk
21811-CHH,Male,29,No,Chhattisgarh,13,7,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.25,855.3,0.0,100,20.2,975.5,Churned,Competitor,Competitor offered more data,1,7-12mo,2,139.35714285714286,120.2,0.12321886212198872,0.0,0,1,0,1,0,High-Risk
16554-RAJ,Female,64,No,Rajasthan,2,15,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.2,633.85,0.0,0,83.43,717.28,Stayed,,,0,13-24mo,1,47.818666666666665,83.43,0.11631440999330807,0.0,0,0,0,1,1,Medium-Risk
32681-MAH,Female,83,Yes,Maharashtra,3,1,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,474.9,0.0,0,172.26,647.16,Churned,Other,Deceased,1,0-6mo,2,647.16,172.26,0.2661783793806787,0.0,0,0,0,1,1,High-Risk
92676-MAH,Male,46,No,Maharashtra,1,34,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84.45,5848.6,0.0,40,2685.48,8574.08,Stayed,,,0,25-48mo,2,252.17882352941177,2725.48,0.31787433753825484,0.0,1,0,0,1,0,Premium-Ready
37347-AND,Female,65,No,Andhra Pradesh,4,13,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0.0,0,689.7,7161.55,Stayed,,,0,13-24mo,5,550.8884615384616,689.7,0.09630596728361877,0.0,1,0,1,1,1,Premium-Ready
53535-ASS,Female,28,No,Assam,11,10,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,8127.6,0.0,0,714.7,8842.3,Churned,Dissatisfaction,Network reliability,1,7-12mo,8,884.2299999999999,714.7,0.08082738653970122,0.0,1,1,1,1,0,High-Risk
39219-KAR,Female,58,Yes,Karnataka,6,35,Deal 3,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.3,676.35,0.0,0,139.25,815.6,Churned,Price,Long distance charges,1,25-48mo,0,23.302857142857142,139.25,0.17073320255026975,0.0,1,1,0,1,0,High-Risk
17059-RAJ,Female,49,Yes,Rajasthan,9,32,Deal 2,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.25,864.2,0.0,0,1119.18,1983.38,Stayed,,,0,25-48mo,0,61.980625,1119.18,0.5642791598180883,0.0,1,1,0,1,0,Loyal
23294-TAM,Female,68,Yes,Tamil Nadu,8,28,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,6049.5,0.0,0,615.6,6665.1,Stayed,,,0,25-48mo,8,238.03928571428574,615.6,0.09236170500067516,0.0,1,1,1,1,1,Premium-Ready
47612-AND,Female,58,Yes,Andhra Pradesh,10,35,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.1,1582.75,0.0,0,335.85,1918.6,Churned,Competitor,Competitor made better offer,1,25-48mo,7,54.817142857142855,335.85,0.1750495152715522,0.0,0,0,1,1,0,High-Risk
14331-DEL,Female,46,Yes,Delhi,14,30,Deal 4,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,198.1,0.0,0,99.0,297.1,Stayed,,,0,25-48mo,0,9.903333333333334,99.0,0.3332211376640861,0.0,0,1,0,1,0,Medium-Risk
76357-UTT,Female,46,No,Uttar Pradesh,5,33,No Deal,No,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,1098.85,0.0,0,0.0,1098.85,Stayed,,,0,25-48mo,5,33.29848484848485,0.0,0.0,0.0,0,0,0,1,0,Loyal
77938-MAD,Female,19,No,Madhya Pradesh,14,11,No Deal,No,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.8,4039.3,1.01,0,0.0,4038.29,Stayed,,,0,7-12mo,7,367.11727272727273,0.0,0.0,0.0002501058616394563,1,0,0,1,0,Premium-Ready
81013-RAJ,Male,51,Yes,Rajasthan,3,29,Deal 3,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.3,2438.6,0.0,130,741.9,3310.5,Stayed,,,0,25-48mo,3,114.15517241379311,871.9,0.26337411267180183,0.0,0,1,0,1,0,Loyal
17799-UTT,Male,21,No,Uttar Pradesh,10,10,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.55,7113.75,16.99,0,2012.14,9108.9,Stayed,,,0,7-12mo,5,910.89,2012.14,0.2208982423783333,0.0018652087518800293,1,1,1,1,0,Premium-Ready
46189-MAH,Female,30,No,Maharashtra,13,6,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,576.65,0.0,0,294.3,870.95,Stayed,,,0,0-6mo,0,145.15833333333333,294.3,0.33790688328836327,0.0,1,0,0,1,0,Medium-Risk
62148-JAM,Male,21,Yes,Jammu & Kashmir,1,1,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,371.9,0.0,0,115.08,486.98,Churned,Competitor,Competitor made better offer,1,0-6mo,4,486.98,115.08,0.23631360630826725,0.0,0,1,0,1,0,High-Risk
31049-TAM,Female,61,No,Tamil Nadu,7,8,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.85,167.3,0.0,0,28.28,195.58,Churned,Competitor,Competitor made better offer,1,7-12mo,4,24.4475,28.28,0.14459556191839656,0.0,0,1,0,1,1,High-Risk
11340-JAM,Female,21,No,Jammu & Kashmir,8,7,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.95,219.5,0.0,0,78.6,298.1,Stayed,,,0,7-12mo,0,42.58571428571429,78.6,0.263669909426367,0.0,1,0,0,1,0,Medium-Risk
41758-BIH,Male,70,No,Bihar,10,15,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0.0,0,145.6,419.0,Stayed,,,0,13-24mo,2,27.933333333333334,145.6,0.3474940334128878,0.0,1,1,0,1,1,Medium-Risk
63633-KAR,Male,65,Yes,Karnataka,11,24,Deal 2,No,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.8,2555.05,0.0,0,0.0,2555.05,Stayed,,,0,13-24mo,5,106.46041666666667,0.0,0.0,0.0,1,1,0,1,1,Loyal
74023-JAM,Female,20,Yes,Jammu & Kashmir,6,11,No Deal,Yes,Yes,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.15,223.15,0.0,0,110.05,333.2,Churned,Competitor,Competitor made better offer,1,7-12mo,2,30.29090909090909,110.05,0.33028211284513803,0.0,0,0,0,1,0,High-Risk
14575-MAH,Male,35,No,Maharashtra,14,1,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,165.5,0.0,0,22.96,188.46,Stayed,,,0,0-6mo,0,188.46,22.96,0.12182956595564046,0.0,1,1,0,1,0,Medium-Risk
79168-UTT,Female,78,No,Uttar Pradesh,2,10,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.3,89.3,0.0,0,47.82,137.12,Joined,,,0,7-12mo,1,13.712,47.82,0.34874562427071176,0.0,1,1,0,1,1,Medium-Risk
66712-GUJ,Female,47,Yes,Gujarat,6,33,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.3,235.05,0.0,0,41.16,276.21,Joined,,,0,25-48mo,4,8.37,41.16,0.1490170522428587,0.0,0,1,0,1,0,Loyal
72939-GUJ,Male,35,No,Gujarat,4,32,Deal 4,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.55,1144.6,0.0,0,225.15,1369.75,Stayed,,,0,25-48mo,3,42.8046875,225.15,0.16437306077751415,0.0,0,1,0,1,0,Loyal
57115-BIH,Female,56,Yes,Bihar,6,18,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,4908.25,0.0,0,263.52,5171.77,Stayed,,,0,13-24mo,5,287.3205555555556,263.52,0.050953542017529774,0.0,1,1,0,1,0,Premium-Ready
68244-TAM,Male,77,Yes,Tamil Nadu,13,26,Deal 2,No,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,2298.9,0.0,0,0.0,2298.9,Stayed,,,0,25-48mo,3,88.41923076923078,0.0,0.0,0.0,1,1,0,1,1,Loyal
22915-MAH,Female,41,Yes,Maharashtra,10,23,No Deal,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,56.6,3789.2,0.0,0,0.0,3789.2,Stayed,,,0,13-24mo,6,164.7478260869565,0.0,0.0,0.0,1,0,0,1,0,Premium-Ready
32554-DEL,Male,28,No,Delhi,0,21,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,75.9,0.0,0,44.56,120.46,Churned,Competitor,Competitor made better offer,1,13-24mo,2,5.736190476190476,44.56,0.3699153245890752,0.0,0,0,0,0,0,High-Risk
69435-MAD,Female,20,Yes,Madhya Pradesh,4,6,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.2,4765.0,0.0,0,917.4,5682.4,Stayed,,,0,0-6mo,2,947.0666666666666,917.4,0.16144586794312263,0.0,1,0,0,1,0,Premium-Ready
76712-AND,Female,42,No,Andhra Pradesh,12,2,No Deal,No,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,45.0,2196.3,0.0,0,0.0,2196.3,Stayed,,,0,0-6mo,5,1098.15,0.0,0.0,0.0,1,0,0,1,0,Loyal
65631-RAJ,Female,50,No,Rajasthan,15,7,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,85.55,0.0,0,33.34,118.89,Churned,Other,Moved,1,7-12mo,3,16.984285714285715,33.34,0.28042728572630166,0.0,0,1,0,1,0,High-Risk
86508-UTT,Male,50,No,Uttar Pradesh,8,7,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,1444.65,0.0,0,733.95,2178.6,Churned,Competitor,Competitor had better devices,1,7-12mo,4,311.2285714285714,733.95,0.3368906637290003,0.0,0,0,1,1,0,High-Risk
87360-MAH,Female,64,No,Maharashtra,4,9,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,5405.8,0.0,0,1728.5,7134.3,Stayed,,,0,7-12mo,7,792.7,1728.5,0.2422802517415864,0.0,0,1,1,1,1,Medium-Risk
46487-KAR,Female,20,No,Karnataka,3,1,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,6339.3,0.0,0,2430.0,8769.3,Stayed,,,0,0-6mo,8,8769.3,2430.0,0.27710307550203556,0.0,1,1,0,1,0,Premium-Ready
38198-KER,Female,32,No,Kerala,9,26,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,84.25,3847.6,0.0,100,1990.42,5938.02,Stayed,,,0,25-48mo,2,228.38538461538462,2090.42,0.35203990555774484,0.0,0,0,0,1,0,Medium-Risk
75857-MAH,Female,38,No,Maharashtra,10,24,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65,6733.0,0.0,0,2160.0,8893.0,Stayed,,,0,13-24mo,8,370.5416666666667,2160.0,0.24288766445518947,0.0,1,0,1,1,0,Premium-Ready
53815-BIH,Female,36,No,Bihar,2,4,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,19.7,0.0,0,34.28,53.98,Joined,,,0,0-6mo,0,13.495,34.28,0.6350500185253798,0.0,0,0,0,1,0,Medium-Risk
34110-MAH,Female,20,Yes,Maharashtra,6,3,No Deal,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,50.1,0.0,0,29.13,79.23,Joined,,,0,0-6mo,1,26.41,29.13,0.3676637637258614,0.0,0,0,0,1,0,Medium-Risk
32391-BIH,Male,64,Yes,Bihar,13,29,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.45,6140.85,0.0,0,172.19,6313.04,Stayed,,,0,25-48mo,5,217.69103448275862,172.19,0.027275290509801934,0.0,1,1,1,1,1,Premium-Ready
12266-HAR,Female,46,No,Haryana,2,5,No Deal,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.65,3870.3,0.0,0,429.12,4299.42,Stayed,,,0,0-6mo,6,859.884,429.12,0.0998088114210754,0.0,1,0,0,1,0,Premium-Ready
97111-KAR,Female,21,Yes,Karnataka,12,12,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,7624.2,0.0,0,3017.52,10641.72,Stayed,,,0,7-12mo,8,886.81,3017.52,0.2835556658134212,0.0,1,0,1,1,0,Premium-Ready
83158-TAM,Male,65,Yes,Tamil Nadu,1,32,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81.4,4354.45,0.0,0,2149.68,6504.13,Stayed,,,0,25-48mo,7,203.2540625,2149.68,0.3305099990313846,0.0,1,1,0,1,1,Premium-Ready
67464-KAR,Female,40,No,Karnataka,13,15,Deal 1,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,50.55,3431.75,0.0,0,3142.3,6574.05,Stayed,,,0,13-24mo,2,438.27000000000004,3142.3,0.4779854123409466,0.0,1,1,0,1,0,Premium-Ready
81184-BIH,Male,60,No,Bihar,9,36,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,2227.1,0.0,0,471.8,2698.9,Churned,Competitor,Competitor had better devices,1,25-48mo,3,74.96944444444445,471.8,0.17481196042832264,0.0,0,1,0,1,1,High-Risk
